Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Senegal,SEN,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,0.040909616,0.07349046,3.825321063,3.240047215,16.19466061,13.02111876,11.6768755,12.44381258,12.38233263,13.49286373,10.07810233,12.24228315,10.74507749,16.95678829,28.99372509,28.4408269,23.45802018,23.19209581,40.17111192,56.01106949,46.88710965,68.98671159,48.33617879,53.84251621,57.93887832,45.12036628,87.41024605,97.01959395,84.92241016,97.56624523,108.0274311,80.97443922,82.89108403,59.88400631,74.97729409,74.88238573,64.19025406,46.17390782,53.37255878,55.6164101,43.72277784,42.69739714,42.64657052,42.79556867,97.52845845,61.92802551,74.68234492,73.05517845,87.30519216,80.73758382,71.63240149,79.52148482,78.69578518,
Singapore,SGP,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,-0.139698737,0.00587406,0.582790538,0.3454039,0.244352737,1.208331125,0.961538462,3.484021036,2.291252485,7.490820073,13.81055676,14.63391547,13.84501022,11.55494756,9.471701498,5.422964731,5.354728993,5.629381155,2.816961251,2.315921963,5.754173744,8.575489577,7.712072549,5.35228078,14.69877754,8.497807018,10.71925075,8.386189996,7.691226591,32.35524924,-1.017360769,2.478389844,6.17203702,7.134449977,4.931266452,4.726911619,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,15.6105507,16.55642777,18.46995235,22.89252928,21.91479588,30.91043282,37.65236444,41.27853379,44.62201353,48.10299853,51.28141142,42.53552649,72.76983065,64.84382841,64.50643454,115.2770526,98.98226692,80.40703658,123.3323891,117.9874835,193.0932207,130.4468149,115.2526146,107.8153353,73.6528382,76.95460638,107.6938525,198.0701926,197.6864816,162.930574,146.4170159,114.1337557,138.0976047,165.3362397,137.1224052,132.7539556,115.3641061,109.8559736,109.067256,98.7483897,165.5203523,138.7626349,60.20051508,134.7418419,264.9909245,422.9010496,425.4022403,499.9512342,445.4652153,399.7366806,646.7697603,620.8956556,554.9146831,
Sierra Leone,SLE,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,3.110951243,6.838614187,3.424197724,4.348090637,4.40202283,7.548932335,4.333767982,3.123993774,4.398784902,3.546767409,2.618613722,4.029885413,3.866769326,5.222970386,3.743457112,5.895528261,4.501798122,8.547473812,12.97374722,17.047294,28.47586516,18.30532608,24.54257003,19.01218775,16.58279341,17.79936765,24.53306121,17.36666069,25.97430509,24.70814041,14.67344171,25.47827587,33.0032021,51.7282761,69.27165685,54.05253998,46.56469308,30.01542901,26.86358383,18.26846329,43.63541145,77.94365811,85.26952867,71.52492073,76.35483724,66.3783144,72.04630869,101.5100586,68.36596116,79.46207018,81.16341236,72.50884879,74.0659341,
El Salvador,SLV,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,0.259649401,2.581449452,2.097831473,4.3390199,4.206728094,4.458068719,6.239316853,4.425043771,3.847547775,3.492962643,3.975243735,3.320793039,4.609426646,5.646236536,7.107150446,8.820106914,6.871752565,10.21423619,12.2500195,12.95800933,20.67564471,35.31534363,45.48906679,59.56981982,52.86639076,68.95320942,66.31141964,81.99512311,79.84248058,83.56773798,64.98602417,54.36019769,73.25528775,71.36627123,53.73966381,51.48909719,51.79661601,47.57117829,30.69371459,30.88141311,30.1503962,39.68389883,38.82790296,31.86902238,35.76683921,33.66961228,26.7226883,14.38358491,37.93213537,44.63017936,45.58396769,45.70315534,36.58656263,
San Marino,SMR,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,7.789201779,8.246044048,8.267987133,10.36645151,7.244752384,9.340106947,15.9752233,4.465108785,9.634228511,9.735884592,8.016439215,8.790626093,8.517904647,14.45047776,22.21111285,42.61837615,23.74616047,49.41999083,49.73294821,47.59365448,78.81495776,61.16386984,75.56041277,55.00775767,56.85844457,57.79259033,83.26862821,95.63103008,69.43815602,66.68569472,81.43646837,29.49902453,103.8541841,142.3010494,85.22496974,29.61187689,13.60585153,12.16497978,11.77701073,16.18398208,13.84214511,19.62081752,19.51462856,21.91918938,24.39767926,28.37153172,45.60140457,44.18657657,83.79084225,70.53089196,51.62837986,110.582431,97.95064979,
Serbia,SRB,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.36358077,12.28326136,9.016876386,12.7274113,14.30148611,93.8146393,150.907103,173.8111075,277.9508511,176.4807085,155.1233613,143.3131441,212.8591126,113.7913717,132.3973796,85.19552558,90.49932002,190.6623064,151.3902407,
Sub-Saharan Africa (developing only),SSA,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,2.624688557,3.424328781,3.8196314,3.701633705,4.035950293,4.240496356,4.430234391,4.763266458,4.167833178,3.971600602,4.02949865,4.540870425,4.742171649,5.728038767,7.990337738,10.5156228,9.443864279,10.9515188,14.42956096,17.93474512,20.18599746,19.02903512,19.40764728,18.21069491,19.54226321,20.89993923,24.27812497,27.38286304,30.14123671,31.3290185,35.0819009,34.08593605,35.78125685,31.38083946,33.84478072,31.97897782,27.30674853,24.21752318,22.90751241,20.36455591,19.56969676,20.9238959,27.23993193,34.70442399,35.9549482,43.39017184,53.04130403,44.59982264,49.11623464,52.34719928,51.4052909,53.44360605,50.76796746,
South Sudan,SSD,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.8057481,145.6051736,
Sub-Saharan Africa (all income levels),SSF,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,2.621784237,3.420584746,3.815508141,3.697686373,4.031688756,4.236049283,4.425599544,4.75828247,4.163486198,3.967515862,4.025474784,4.536543406,4.737924647,5.726474916,8.033260485,10.51464513,9.438780103,10.94704001,14.42259298,17.93144127,20.19849388,19.04378898,19.43012529,18.22549901,19.56381559,20.92394015,24.30555017,27.47699146,30.21900857,31.41996402,35.174786,34.17992278,35.86991936,31.45289084,33.87174516,32.01212174,27.33748785,24.23770277,22.92484167,20.37988314,19.58645166,20.92690801,27.2472581,34.706092,35.96590305,43.40593577,53.03261454,44.60337143,49.11594225,52.34251817,51.46186794,53.42788177,50.74255643,
Small states,SST,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,3.178513114,6.072842014,6.453943971,6.531152978,7.121810342,9.190698454,10.15029533,10.26607074,12.49997343,12.10257239,12.38265829,14.58246378,16.89722047,18.82059556,26.53892927,32.38607339,36.35447501,37.02233463,55.29065208,57.5967254,71.37465066,72.00255408,67.56376938,61.57814707,61.53038603,59.43020163,73.37506718,85.00062811,82.6806044,91.58708988,112.5484606,98.38698404,90.98250657,92.47441068,103.2819909,99.04060746,92.16121246,83.40478262,71.80577761,67.9739667,65.27784568,64.38013668,69.02491524,66.45050697,74.18273354,81.81622425,86.90060868,108.0395868,137.4558973,132.3649318,148.7793349,137.7414428,125.3511856,
Sao Tome and Principe,STP,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,1.711929033,15.64702784,,,,,16.04674751,5.598609188,2.998286693,,,,,,,10.16862978,137.2622947,34.77982313,44.19374181,31.84988448,40.23042979,61.86140982,99.59312565,115.2066856,109.1619839,116.9865192,115.7624386,157.6764245,218.3316353,388.1479672,461.007709,424.5385089,459.0454653,370.0608145,389.6671479,644.9707773,358.2143694,249.3490215,206.8558791,200.2969519,250.2366813,270.5542978,179.4429791,257.5701061,222.9485157,209.8114672,144.3900105,312.687435,281.3025622,176.1140614,276.6119802,395.1915361,259.3860647,
Suriname,SUR,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,30.39943199,34.65019721,29.22250524,43.79404414,36.02038166,49.56141011,10.62195497,11.12492638,49.53570676,47.80135519,67.79278614,72.52832511,94.49457079,80.10233195,130.7371349,144.2637527,284.6029762,247.5847406,179.5200334,258.8181088,224.3063761,263.3667633,275.3231221,10.333988,13.59221215,28.2196612,35.57457534,57.30873823,54.18277283,126.8953732,150.2837026,105.5017874,190.3510867,185.7769734,139.8476166,176.0537524,246.9133008,170.1316075,129.5823053,76.0948687,73.56407553,48.99516598,24.14085428,22.30588641,48.41972136,88.42435684,127.1214958,295.5725825,196.9451193,301.8995603,199.1008839,170.9261346,74.08225001,
Slovak Republic,SVK,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,SVN,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.584794447,16.01955924,26.40370838,41.33503099,48.65163176,20.06430063,15.65773848,30.57430522,63.0804293,26.45234717,,,,,,,,,,,
Sweden,SWE,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swaziland,SWZ,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,24.3104174,31.99803089,18.56616692,17.35335877,33.32679867,38.86033514,26.38956379,23.23331989,18.68490478,22.57273886,13.45762195,4.490786258,18.44022382,21.47307338,28.548872,27.9636434,24.88448498,49.93319821,76.55578265,82.8072813,79.78480973,56.67021828,41.23046988,49.17266012,42.52829462,33.97628889,44.81552552,56.73577729,47.75691021,35.57263426,62.16327742,59.64510486,61.68862279,58.52795868,61.19317153,59.94220637,33.57013568,28.09011085,33.82930201,27.65822863,12.34353187,27.12230905,20.60649631,36.84983119,22.73561828,42.23087661,31.10208513,44.64407649,60.56698462,47.73881763,76.64598189,103.0392878,71.60932099,
Sint Maarten (Dutch part),SXM,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,26.37889688,23.31600177,11.12574361,14.16681424,20.29273347,32.63157895,19.09690137,44.8798862,48.10889037,24.63477514,75,141.1507249,155.5254334,139.4804832,145.8967605,125.5033557,121.9030047,176.379126,261.0553846,395.1630657,333.8509317,258.4141997,275.159623,230.9882924,224.6569609,327.0029674,420.4664319,353.318118,299.3551011,281.8931227,508,321.3907144,266.4080271,266.5346371,171.9310112,170.3760756,247.3271654,220.5150092,303.7566903,160.6765328,284.7247045,162.9270215,688.7694146,122.5845411,125.5757576,201.8094089,161.2293144,129.8319476,143.9808639,260.7161676,624.2620029,252.7418488,400.0996569,
Syrian Arab Republic,SYR,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,4.004113415,3.415850728,5.100636497,0.535803433,0.899594015,0.605742551,3.636668009,1.00737272,0.875361883,1.782085195,3.423840401,3.28516406,7.988267278,60.25352955,105.5160336,109.3971444,101.6949586,127.7573061,109.9918621,237.5061027,213.578236,195.1703517,120.2373062,89.44656613,62.44013947,57.18252463,65.97571632,69.64212822,16.20067248,10.3091112,70.90047262,41.77542392,14.91815262,19.06546626,53.35141879,24.82661749,14.64705805,12.96698433,9.950445958,14.28441037,9.708507766,9.15754425,3.694098081,7.060737605,5.975895468,3.865172097,1.020477945,4.270638664,7.704687336,9.893233717,6.269549675,15.25976433,74.62391381,
Turks and Caicos Islands,TCA,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,,,,,,,,,,,,,,,379.7667822,496.4864039,559.2741336,501.0165553,393.9350999,319.47122,450.4983389,900.0636537,1251.667677,777.3036559,755.19402,584.0875605,900.4355312,934.0766823,745.1832263,796.8055177,1004.329004,1433.838591,1141.094834,790.2559269,1081.729122,361.9407852,261.7899418,254.1296061,351.758794,413.0751147,352.2992159,330.4270286,188.5924563,93.96890484,125.8741259,196.5973535,-15.19426959,537.397863,,,,,,
Chad,TCD,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,0.009991354,1.06486428,1.767895215,1.745806219,5.095760266,5.518102063,5.634991847,5.770864381,6.204336923,6.653076649,6.131836964,8.158543492,8.068034573,11.58435202,19.61752329,16.31996024,14.58877297,19.17851104,28.39935559,19.16580571,7.753573314,12.91717027,13.60267261,18.10200395,22.48595208,35.16431979,30.57753994,37.3196091,46.69953972,43.46678911,52.18451455,42.70370748,37.34066327,34.15709083,31.42457894,33.66879402,40.98764454,30.53053811,22.57416708,23.47274406,15.81587903,21.87238318,25.6184065,27.23054753,34.93628159,38.39865602,27.92845141,33.57842812,38.23173078,49.31087626,41.46822639,38.09508199,38.4465996,
Togo,TGO,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,0.069597656,1.834083659,2.808852909,4.075346726,8.988780269,7.819120794,6.837543242,7.610034251,9.723601988,8.585150491,8.012210704,8.811979534,9.61035783,11.20978403,16.38785669,17.29970304,17.36689472,25.37549056,39.54624862,41.42114601,33.24343456,22.23288269,26.20838133,36.68496399,34.47444621,34.08551197,50.64311765,34.92433732,57.38025249,54.03304727,68.18034207,51.25631605,55.81171507,23.47136087,29.81001229,44.65868456,35.38108778,27.75575557,27.7771165,15.06441503,14.29671763,9.230353199,10.02210523,9.486673781,12.02330335,14.89834147,14.05244075,20.98098891,55.12659643,81.1332881,64.07216984,83.85421946,36.34842949,
Thailand,THA,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,1.60001111,1.040600294,1.303914265,1.212973467,1.031712677,1.542919485,1.29024481,1.723511099,2.014332839,1.905322634,2.006313692,1.651769088,1.373605976,1.5136094,1.717499747,1.997988971,3.879218976,2.969031415,5.698466937,8.428815765,8.819033372,8.386044212,7.862948381,8.49870244,9.021266035,8.790564639,8.759465012,8.672782565,9.675065128,12.29964451,14.06047492,12.47824491,12.79582365,9.999894609,9.857902423,14.19114765,13.90379955,10.35146429,11.4633026,16.44804128,11.17408153,4.445285145,4.597647748,-14.62512493,0.727176074,-2.557372055,-3.294276736,-4.706484005,-9.345120838,-1.173251761,-0.171680759,-2.308177627,-2.018267545,
Tajikistan,TJK,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.143682104,4.621851208,11.66132496,11.25108699,17.59363613,14.4748927,26.70743213,20.09955927,19.97041133,26.28256701,26.28777296,22.68282833,38.02861645,36.95456205,34.68822156,31.23459698,39.67972518,54.80036244,57.24811028,44.46790405,49.18348006,
Turkmenistan,TKM,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.697590375,7.788238082,6.490031039,7.3304505,5.539296434,4.773995149,6.236216789,5.614206054,7.841971609,16.5342564,9.506168358,6.1445294,11.55235948,6.396594324,8.478432687,5.86221007,3.686800502,8.001667818,8.855621634,7.574410555,7.351731543,
Timor-Leste,TLS,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,,3.225146705,,,,,,0.562937266,,,,,,,0.015087439,0.377084713,0.690063394,,0.016423651,0.779843421,0.860985312,0.428399824,0.385536029,0.729749453,,,0.442297174,,0.028098017,,0.133069324,1.210136308,0.161530213,0.504775537,0.269410436,0.023076036,0.092057296,0.498480215,1.957637659,180.1633991,270.9396252,222.8373575,243.5601929,187.5249767,166.7447442,187.9764653,209.268177,274.0275061,268.8866886,206.2991586,273.3472805,249.2520475,246.3710597,
Tonga,TON,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,0.162337662,0.31377471,1.056524036,0.724637681,0.836155358,6.72377392,7.94405303,16.6987147,19.48308178,7.118811762,16.0009482,8.302151543,13.54966473,15.40495488,34.24305722,37.01314136,49.63140559,73.86816692,103.6547323,257.7464789,176.1157762,192.9353351,185.3077432,190.9911063,166.5636523,142.198759,158.2597797,224.4632056,197.1759587,258.1304238,312.614932,202.3688379,248.3157487,326.8103809,367.3520562,404.8869986,332.5781039,284.9628264,254.4565991,217.4292252,192.11531,205.7784455,227.9906745,279.3632324,192.9843798,316.7591125,211.4803625,301.6942193,249.7401576,378.9217532,676.7661242,897.0484152,745.7523751,
Trinidad and Tobago,TTO,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,,0.092447501,0.624986506,12.90653629,13.31824744,17.79884023,9.82713376,2.311219784,9.254229355,7.144030043,6.10996241,6.535168618,4.531650326,4.27440021,5.736912418,5.32878821,4.592187431,5.289697497,4.231061494,3.797235126,3.621091893,-1.868375656,4.747414355,4.575501483,3.789907597,5.551119405,15.98746002,28.6468944,6.996489306,4.754351633,14.55106129,-1.79688529,6.028351028,1.149138949,16.90772573,19.80874916,13.1122528,26.2002083,10.9144711,20.71504869,-1.206643638,-1.359691971,-6.715070481,-2.258799191,-1.402688667,-1.52667871,10.60240372,15.87737779,7.056862818,5.171952291,3.260308939,,,
Tunisia,TUN,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,12.27995065,21.93403378,16.11423709,18.8340599,15.6858504,19.63714903,17.50857834,18.52295185,14.56681365,23.00241433,22.01092257,20.43526363,21.40971701,24.8742324,31.71074182,38.18748886,37.93924392,41.95125281,51.32622502,33.76133623,37.66917293,37.04853486,30.81059826,29.36365048,25.00514728,22.09532005,29.39687557,35.68885967,40.06684468,35.1678303,48.13842833,42.61258445,45.70018493,28.09157484,11.88715203,8.30588892,13.84815112,21.07433532,16.05970021,26.68069671,23.1850264,37.767739,22.57945798,30.46403382,35.47078249,36.13720211,42.59224518,31.41191773,36.30202635,48.16180697,52.17127527,86.29354119,94.3651125,
Turkey,TUR,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,4.983435729,6.669668041,7.941546839,7.523385695,5.350416461,6.109967085,6.399151833,6.09367413,5.260527766,5.067825999,5.055787509,5.7175227,6.374440869,2.219074935,1.311378572,1.492638744,3.142838219,2.267418858,4.185864193,13.59561991,21.70397116,16.18048943,14.07671735,7.559811383,4.995617721,3.662200795,6.77387735,7.404393387,5.405789405,2.730760627,24.14778291,29.32059457,6.383031138,7.876667166,3.425068813,5.340526486,4.122639387,0.095076538,0.458176853,0.168048923,5.175032457,2.05334462,4.29237354,2.496426013,4.26834153,5.845913172,8.243773815,11.39826972,15.86248304,19.11144525,14.51615779,43.64891117,40.98983409,
Tuvalu,TUV,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,,,,,,,,,,,,,,,,6.506180872,379.2569659,304.5035824,361.5374857,515.140093,609.8621289,655.6372549,752.0521487,500.4160228,640.7403069,385.0601295,491.9345613,2911.234554,1571.605355,773.2707565,561.9724567,553.2243816,885.4223882,464.5824224,802.1332172,850.764062,1116.148532,1089.481609,556.031712,723.2771496,427.8585837,1004.117833,1228.751312,650.6777894,829.3593199,949.0406437,1576.243321,1202.376075,1646.914589,1781.199021,1356.466877,3941.4872,2483.772819,
Tanzania,TZA,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,1.028339896,3.777974265,4.40018035,2.822227559,4.026090122,3.306549682,2.860061185,3.233278244,3.166538579,2.8940127,3.746519475,4.425193055,4.216494809,6.684221173,10.48205024,18.35437481,16.14439376,19.9017377,24.03142232,32.36197175,36.15545255,36.18775125,34.1209606,28.62995824,25.84487617,21.83904853,29.32502503,38.54344107,42.11100986,36.73732796,45.64090599,40.74053922,48.98205136,33.54150496,33.14958411,29.08900665,28.17404929,29.88187281,30.92870779,29.89052286,31.27289795,36.5157033,35.46395505,46.93555486,46.93243682,38.61155917,47.15020877,68.61894616,55.04725787,67.21280176,65.77631676,52.76217745,59.26550569,
Uganda,UGA,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,3.034672906,3.029987744,3.973671834,2.616391351,2.903366188,2.510488652,2.843447247,2.514961867,2.50425735,3.001267954,3.482946899,3.267359286,4.087725001,2.159594944,1.664163618,4.787987029,1.879774844,1.457635973,3.341474776,3.880605447,9.03203156,10.49130002,9.857862161,9.951147588,11.42816446,12.24160097,12.61863649,18.99762687,23.99387222,30.52122812,37.81614419,36.53208468,38.51943003,31.3523184,37.4067185,40.17024284,31.46952827,36.81536852,28.76940408,25.73741482,35.14963827,32.7721986,27.96043902,37.17244542,43.79373404,41.50271321,53.39466199,56.53663652,51.65299041,54.30508118,50.70936531,44.89066596,45.53998722,
Ukraine,UKR,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.739808705,10.3339015,9.036462561,13.35071404,14.46584718,13.65577591,17.66131873,16.87155788,
Upper middle income,UMC,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,0.735486315,1.328708361,1.229266357,1.103894934,0.838526855,0.898739836,1.02623262,0.954856275,1.079985266,0.870734246,0.935291613,0.870029784,0.927959382,0.92743769,1.096829374,1.351711924,1.354880091,1.288551971,1.798852545,2.639259489,3.170489739,3.394754668,2.839689123,2.660887294,2.729298172,2.712445993,2.910579267,3.400010381,3.317435434,3.436094994,4.905055097,5.335405707,4.426668304,4.64135109,4.834360517,5.690237783,4.758602258,4.067796782,4.62235415,5.01156386,4.278497721,4.120254082,4.81415033,5.453789588,6.923208944,14.23059538,8.674906799,8.78623437,10.00431798,6.530593222,5.599865392,7.233268063,6.524382774,
Uruguay,URY,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,6.826116019,-0.221631723,0.748835848,4.656026994,1.658187526,0.118751007,2.18504584,2.214325632,18.70304643,7.162219258,5.209999641,4.126363953,8.519852781,6.569096335,3.954974895,4.267981167,4.620631383,6.030341402,3.54656906,4.820415357,3.299339618,2.412278087,1.208434262,0.844141256,1.273121694,1.590348741,8.719741951,5.763958994,13.23835689,12.40538948,16.85884073,15.58780256,21.80268727,35.22488512,22.72872813,20.36358584,10.54937746,10.46001757,7.333647864,6.639700878,5.239636586,4.566001415,4.123215627,7.09085283,8.739938541,4.342654703,6.326915033,11.08620219,9.94058344,14.88797122,13.85238711,5.733731424,5.690297601,
United States,USA,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,UZB,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.070399552,0.363686081,1.262456987,3.674347158,3.775672766,5.903156294,6.583094258,6.391997252,7.53537468,6.163965158,7.488569297,7.609224939,9.506908157,6.48870715,5.63646145,6.321646568,6.860834786,6.833553015,8.082304008,6.925499499,8.573107861,
St. Vincent and the Grenadines,VCT,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,,,,,,,,,,,,,,1.283202874,38.7006725,62.54314222,45.73722824,40.45100308,45.01490358,57.23523682,96.51165105,90.15762789,74.16684605,51.07539933,38.17161805,52.54745064,117.9691436,125.9774109,159.1056292,142.8824908,142.964775,147.7585775,167.868816,126.6455128,116.7124453,440.6133812,243.5278225,54.6291238,189.9502423,151.3732979,57.27684736,75.19284372,42.25612575,59.80452779,97.82428474,70.71329392,43.4311529,603.8791325,246.0653365,281.5586413,154.1402905,163.4097497,78.26428826,
"Venezuela, RB",VEN,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,-0.988090019,-0.619867988,8.429672742,5.629027949,-5.884541651,0.417777901,3.239215708,2.112150565,5.379349195,1.348621697,0.913810171,0.920394859,1.851269126,1.336524046,0.636471888,1.425443571,-0.037889785,-0.016826329,-1.043799804,0.445702407,1.005535613,0.884914491,0.772339562,0.576518072,0.834133378,0.643084812,0.895843673,1.002954859,1.209100471,3.105515874,3.868133721,1.390289331,1.613695115,1.925779558,1.211470667,1.960878039,1.674880141,0.387486043,1.800474392,1.847149564,3.116248483,1.796510162,2.231421942,3.144137358,1.710119283,1.882069664,2.314378769,2.811692838,2.105951029,2.320956763,1.815910412,1.520984725,1.606755142,
Virgin Islands (U.S.),VIR,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,5.52197565,4.716890595,4.873072558,6.15349115,6.520200138,8.193578676,13.16693066,11.49074537,11.00450362,11.11627128,10.19939619,10.6158948,12.890433,10.41985816,15.04625091,8.114511763,4.745311038,5.883288597,8.106384633,7.264427283,5.156610801,4.989949198,4.45148778,2.642661724,2.641440754,2.596317184,3.177148168,2.060080972,2.591878349,1.922839411,2.734914044,3.380307663,8.257402108,3.612776314,12.75406109,11.59516914,12.79445355,13.43414945,15.60280586,18.65067294,21.65838603,18.21332723,16.09556103,22.0199482,22.67144087,23.22343389,22.13988213,29.81366902,29.97957057,43.37913397,33.82026285,40.93249089,46.36302295,
Vanuatu,VUT,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,2.354751103,4.261277166,6.046662537,7.289671536,9.011382069,7.807557177,28.39942416,25.59922566,28.88346205,38.82277764,37.82732937,54.53120207,67.82348278,79.35068952,166.6442821,124.9511909,300.2213077,136.9759845,171.6181268,340.3831976,380.3379629,256.2026683,213.0392892,215.4561844,190.961021,166.3487864,182.4263379,373.8365815,279.3304106,276.5799569,337.7820818,346.4673462,256.5671661,218.8794474,254.0664641,270.9289332,180.84772,155.1964527,228.2197289,205.1878729,247.4899761,167.5251605,141.6860015,164.9141501,189.7763735,188.561194,227.2960206,257.6806469,409.3647681,447.0331365,458.3599592,381.13476,410.172206,
West Bank and Gaza,PSE,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.99495995,199.4592397,207.7492478,213.4507884,226.5013571,220.621285,203.8139593,234.2450926,332.7758104,315.9324088,330.2219451,358.6574414,305.9002601,399.3296019,491.3755803,686.7651573,760.7979865,660.8849619,621.8330243,494.5487918,
World,WLD,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,1.401124292,1.695858586,1.737673474,1.866011317,1.789602072,1.8761132,1.888110084,1.909856884,1.781900285,1.709389558,1.854144972,2.062087502,2.146660465,2.790138723,3.666685733,4.620997164,4.373603979,4.497472726,5.921145028,6.584106108,7.776200325,7.367026347,6.588521603,6.225571891,6.360835372,6.658696646,7.653303469,8.294032835,8.755750735,8.932717347,11.07816047,11.51658197,11.13558945,10.10916102,10.69931023,10.36117143,9.735387345,8.349387749,8.69059484,8.781323174,8.140502151,8.457921801,9.893393571,11.29899878,12.4624949,16.70999159,16.29166486,16.26328766,18.95165652,18.60399761,19.04062823,20.25351489,18.88930931,
